id,data_subject_id,proto,service,flag,src_bytes,dst_bytes,text,label
4342,flow-004341,tcp,ssh,REJ,130,1056,tcp ssh REJ 130->1056 normal,normal
4343,flow-004342,icmp,smtp,REJ,694,1092,icmp smtp REJ 694->1092 normal,normal
4344,flow-004343,icmp,dns,S0,567,377,icmp dns S0 567->377 normal,normal
4345,flow-004344,tcp,smtp,RSTO,747,590,tcp smtp RSTO 747->590 normal,normal
4346,flow-004345,udp,http,S1,686,36,udp http S1 686->36 normal,normal
4347,flow-004346,tcp,ssh,SF,494,287,tcp ssh SF 494->287 normal,normal
4348,flow-004347,udp,ssh,S1,315,1225,udp ssh S1 315->1225 normal,normal
4349,flow-004348,udp,other,RSTO,69,1583,udp other RSTO 69->1583 normal,normal
4350,flow-004349,icmp,http,RSTR,1358,1398,icmp http RSTR 1358->1398 attack,attack
4351,flow-004350,icmp,ftp,REJ,335,1206,icmp ftp REJ 335->1206 normal,normal
4352,flow-004351,udp,smtp,S0,287,1469,udp smtp S0 287->1469 attack,attack
4353,flow-004352,tcp,smtp,S0,120,423,tcp smtp S0 120->423 attack,attack
4354,flow-004353,icmp,ssh,SF,1081,81,icmp ssh SF 1081->81 normal,normal
4355,flow-004354,icmp,ftp,S1,487,1650,icmp ftp S1 487->1650 normal,normal
4356,flow-004355,tcp,other,S0,770,1294,tcp other S0 770->1294 normal,normal
4357,flow-004356,icmp,ssl,SF,677,488,icmp ssl SF 677->488 normal,normal
4358,flow-004357,udp,other,REJ,717,565,udp other REJ 717->565 attack,attack
4359,flow-004358,tcp,http,RSTR,1206,715,tcp http RSTR 1206->715 normal,normal
4360,flow-004359,tcp,ssl,S1,75,101,tcp ssl S1 75->101 normal,normal
4361,flow-004360,udp,ftp,RSTR,1023,682,udp ftp RSTR 1023->682 normal,normal
4362,flow-004361,icmp,http,S0,1343,921,icmp http S0 1343->921 attack,attack
4363,flow-004362,udp,smtp,SF,548,1096,udp smtp SF 548->1096 normal,normal
4364,flow-004363,tcp,dns,SF,68,326,tcp dns SF 68->326 normal,normal
4365,flow-004364,icmp,smtp,RSTR,482,909,icmp smtp RSTR 482->909 normal,normal
4366,flow-004365,udp,other,RSTO,741,565,udp other RSTO 741->565 normal,normal
4367,flow-004366,icmp,http,REJ,77,1162,icmp http REJ 77->1162 normal,normal
4368,flow-004367,icmp,smtp,RSTO,614,1168,icmp smtp RSTO 614->1168 normal,normal
4369,flow-004368,icmp,ssh,REJ,887,995,icmp ssh REJ 887->995 attack,attack
4370,flow-004369,udp,ssh,S0,1154,292,udp ssh S0 1154->292 normal,normal
4371,flow-004370,udp,other,S1,890,342,udp other S1 890->342 normal,normal
4372,flow-004371,icmp,ssh,SF,929,860,icmp ssh SF 929->860 normal,normal
4373,flow-004372,udp,ssl,S0,632,763,udp ssl S0 632->763 attack,attack
4374,flow-004373,udp,ssl,S1,906,974,udp ssl S1 906->974 attack,attack
4375,flow-004374,tcp,dns,REJ,1656,13,tcp dns REJ 1656->13 attack,attack
4376,flow-004375,icmp,ssh,S0,378,795,icmp ssh S0 378->795 normal,normal
4377,flow-004376,tcp,ssl,SF,416,37,tcp ssl SF 416->37 normal,normal
4378,flow-004377,tcp,dns,S0,546,273,tcp dns S0 546->273 normal,normal
4379,flow-004378,tcp,ssh,S1,685,440,tcp ssh S1 685->440 normal,normal
4380,flow-004379,udp,ssh,SF,835,887,udp ssh SF 835->887 attack,attack
4381,flow-004380,tcp,other,S0,346,262,tcp other S0 346->262 attack,attack
4382,flow-004381,icmp,other,SF,300,684,icmp other SF 300->684 normal,normal
4383,flow-004382,udp,smtp,RSTR,64,25,udp smtp RSTR 64->25 normal,normal
4384,flow-004383,udp,other,S1,332,577,udp other S1 332->577 attack,attack
4385,flow-004384,tcp,http,RSTR,75,11,tcp http RSTR 75->11 normal,normal
4386,flow-004385,udp,ssh,SF,1163,817,udp ssh SF 1163->817 normal,normal
4387,flow-004386,icmp,smtp,S0,157,543,icmp smtp S0 157->543 normal,normal
4388,flow-004387,icmp,other,RSTO,593,2265,icmp other RSTO 593->2265 attack,attack
4389,flow-004388,icmp,ssh,RSTO,927,462,icmp ssh RSTO 927->462 normal,normal
4390,flow-004389,icmp,ssh,S0,8,1084,icmp ssh S0 8->1084 normal,normal
4391,flow-004390,udp,http,RSTO,930,1070,udp http RSTO 930->1070 normal,normal
4392,flow-004391,tcp,dns,RSTO,613,877,tcp dns RSTO 613->877 normal,normal
4393,flow-004392,tcp,ssl,S0,1288,709,tcp ssl S0 1288->709 normal,normal
4394,flow-004393,tcp,dns,S1,466,2011,tcp dns S1 466->2011 normal,normal
4395,flow-004394,tcp,other,RSTO,505,156,tcp other RSTO 505->156 normal,normal
4396,flow-004395,icmp,dns,S1,1110,1360,icmp dns S1 1110->1360 normal,normal
4397,flow-004396,udp,dns,S1,1181,174,udp dns S1 1181->174 normal,normal
4398,flow-004397,tcp,smtp,RSTR,335,1396,tcp smtp RSTR 335->1396 attack,attack
4399,flow-004398,tcp,http,SF,644,953,tcp http SF 644->953 normal,normal
4400,flow-004399,icmp,ssh,S0,534,1535,icmp ssh S0 534->1535 normal,normal
4401,flow-004400,icmp,other,S1,942,1580,icmp other S1 942->1580 normal,normal
4402,flow-004401,icmp,ssh,SF,942,195,icmp ssh SF 942->195 normal,normal
4403,flow-004402,icmp,smtp,RSTR,521,13,icmp smtp RSTR 521->13 normal,normal
4404,flow-004403,udp,ssl,S1,509,65,udp ssl S1 509->65 attack,attack
4405,flow-004404,icmp,smtp,S1,365,658,icmp smtp S1 365->658 normal,normal
4406,flow-004405,udp,http,S0,618,1139,udp http S0 618->1139 normal,normal
4407,flow-004406,udp,http,RSTR,618,768,udp http RSTR 618->768 normal,normal
4408,flow-004407,tcp,smtp,REJ,555,963,tcp smtp REJ 555->963 normal,normal
4409,flow-004408,udp,ftp,RSTO,766,1492,udp ftp RSTO 766->1492 normal,normal
4410,flow-004409,icmp,smtp,S0,644,899,icmp smtp S0 644->899 normal,normal
4411,flow-004410,tcp,ftp,S0,1623,78,tcp ftp S0 1623->78 attack,attack
4412,flow-004411,tcp,smtp,SF,461,1299,tcp smtp SF 461->1299 normal,normal
4413,flow-004412,icmp,smtp,REJ,56,547,icmp smtp REJ 56->547 normal,normal
4414,flow-004413,icmp,http,REJ,279,1098,icmp http REJ 279->1098 attack,attack
4415,flow-004414,icmp,smtp,RSTO,838,878,icmp smtp RSTO 838->878 attack,attack
4416,flow-004415,tcp,ftp,REJ,249,835,tcp ftp REJ 249->835 attack,attack
4417,flow-004416,icmp,ftp,RSTO,1402,1584,icmp ftp RSTO 1402->1584 normal,normal
4418,flow-004417,tcp,http,RSTR,29,1747,tcp http RSTR 29->1747 normal,normal
4419,flow-004418,icmp,ssh,S1,829,1228,icmp ssh S1 829->1228 normal,normal
4420,flow-004419,udp,ssh,RSTO,407,1291,udp ssh RSTO 407->1291 normal,normal
4421,flow-004420,icmp,http,SF,474,154,icmp http SF 474->154 normal,normal
4422,flow-004421,icmp,dns,RSTR,300,410,icmp dns RSTR 300->410 normal,normal
4423,flow-004422,tcp,http,RSTR,419,426,tcp http RSTR 419->426 attack,attack
4424,flow-004423,icmp,smtp,S1,1252,404,icmp smtp S1 1252->404 normal,normal
4425,flow-004424,tcp,ssh,REJ,209,279,tcp ssh REJ 209->279 normal,normal
4426,flow-004425,tcp,other,RSTR,1091,899,tcp other RSTR 1091->899 normal,normal
4427,flow-004426,udp,ftp,SF,880,1527,udp ftp SF 880->1527 normal,normal
4428,flow-004427,icmp,ssh,RSTR,431,892,icmp ssh RSTR 431->892 normal,normal
4429,flow-004428,icmp,ssh,S1,1147,1208,icmp ssh S1 1147->1208 attack,attack
4430,flow-004429,tcp,ssl,RSTR,1135,982,tcp ssl RSTR 1135->982 normal,normal
4431,flow-004430,udp,ftp,RSTO,961,909,udp ftp RSTO 961->909 normal,normal
4432,flow-004431,udp,ftp,SF,324,94,udp ftp SF 324->94 normal,normal
4433,flow-004432,udp,ssl,REJ,94,266,udp ssl REJ 94->266 normal,normal
4434,flow-004433,tcp,ftp,REJ,1862,1797,tcp ftp REJ 1862->1797 normal,normal
4435,flow-004434,udp,ftp,S0,1032,249,udp ftp S0 1032->249 normal,normal
4436,flow-004435,udp,other,REJ,440,1605,udp other REJ 440->1605 normal,normal
4437,flow-004436,tcp,ssh,S1,294,924,tcp ssh S1 294->924 normal,normal
4438,flow-004437,udp,ssl,S1,1139,1325,udp ssl S1 1139->1325 normal,normal
4439,flow-004438,icmp,smtp,S1,513,689,icmp smtp S1 513->689 normal,normal
4440,flow-004439,tcp,other,RSTR,1101,1478,tcp other RSTR 1101->1478 normal,normal
4441,flow-004440,tcp,ssl,RSTR,1309,1072,tcp ssl RSTR 1309->1072 normal,normal
4442,flow-004441,icmp,dns,RSTR,851,424,icmp dns RSTR 851->424 normal,normal
4443,flow-004442,icmp,ftp,RSTR,185,489,icmp ftp RSTR 185->489 attack,attack
4444,flow-004443,icmp,dns,S0,714,1638,icmp dns S0 714->1638 normal,normal
4445,flow-004444,tcp,other,RSTR,214,628,tcp other RSTR 214->628 normal,normal
4446,flow-004445,icmp,smtp,RSTO,1254,863,icmp smtp RSTO 1254->863 normal,normal
4447,flow-004446,udp,smtp,RSTO,458,1465,udp smtp RSTO 458->1465 normal,normal
4448,flow-004447,udp,ftp,S0,210,506,udp ftp S0 210->506 normal,normal
4449,flow-004448,icmp,ssl,RSTR,466,1495,icmp ssl RSTR 466->1495 attack,attack
4450,flow-004449,udp,ssl,RSTO,247,238,udp ssl RSTO 247->238 normal,normal
4451,flow-004450,tcp,ftp,RSTR,530,1036,tcp ftp RSTR 530->1036 attack,attack
4452,flow-004451,udp,ssh,REJ,386,1420,udp ssh REJ 386->1420 normal,normal
4453,flow-004452,icmp,ssl,RSTR,673,150,icmp ssl RSTR 673->150 normal,normal
4454,flow-004453,tcp,dns,SF,475,1027,tcp dns SF 475->1027 normal,normal
4455,flow-004454,udp,smtp,S1,727,380,udp smtp S1 727->380 normal,normal
4456,flow-004455,tcp,other,SF,506,915,tcp other SF 506->915 normal,normal
4457,flow-004456,udp,ssh,RSTO,991,678,udp ssh RSTO 991->678 normal,normal
4458,flow-004457,udp,ftp,RSTR,1271,123,udp ftp RSTR 1271->123 normal,normal
4459,flow-004458,udp,ssl,S0,663,410,udp ssl S0 663->410 normal,normal
4460,flow-004459,tcp,dns,S1,1206,951,tcp dns S1 1206->951 normal,normal
4461,flow-004460,tcp,other,RSTO,1019,1575,tcp other RSTO 1019->1575 normal,normal
4462,flow-004461,udp,ssl,RSTR,49,458,udp ssl RSTR 49->458 normal,normal
4463,flow-004462,tcp,dns,RSTO,734,548,tcp dns RSTO 734->548 normal,normal
4464,flow-004463,udp,ssh,SF,334,863,udp ssh SF 334->863 normal,normal
4465,flow-004464,tcp,smtp,SF,336,2473,tcp smtp SF 336->2473 normal,normal
4466,flow-004465,icmp,dns,SF,117,872,icmp dns SF 117->872 normal,normal
4467,flow-004466,icmp,ssh,RSTO,62,365,icmp ssh RSTO 62->365 normal,normal
4468,flow-004467,tcp,other,REJ,562,909,tcp other REJ 562->909 normal,normal
4469,flow-004468,tcp,ssh,RSTR,58,584,tcp ssh RSTR 58->584 attack,attack
4470,flow-004469,icmp,smtp,REJ,530,563,icmp smtp REJ 530->563 normal,normal
4471,flow-004470,icmp,smtp,S0,461,804,icmp smtp S0 461->804 attack,attack
4472,flow-004471,tcp,other,REJ,218,2063,tcp other REJ 218->2063 normal,normal
4473,flow-004472,udp,smtp,SF,307,1423,udp smtp SF 307->1423 normal,normal
4474,flow-004473,udp,ftp,RSTO,1834,235,udp ftp RSTO 1834->235 normal,normal
4475,flow-004474,tcp,ftp,RSTR,859,288,tcp ftp RSTR 859->288 normal,normal
4476,flow-004475,tcp,dns,RSTO,667,1172,tcp dns RSTO 667->1172 normal,normal
4477,flow-004476,tcp,ssh,SF,1255,3,tcp ssh SF 1255->3 normal,normal
4478,flow-004477,tcp,other,RSTO,418,1658,tcp other RSTO 418->1658 normal,normal
4479,flow-004478,icmp,http,RSTO,678,739,icmp http RSTO 678->739 normal,normal
4480,flow-004479,udp,smtp,RSTO,1247,1074,udp smtp RSTO 1247->1074 normal,normal
4481,flow-004480,icmp,ssh,REJ,506,667,icmp ssh REJ 506->667 normal,normal
4482,flow-004481,udp,other,S1,1112,1328,udp other S1 1112->1328 attack,attack
4483,flow-004482,tcp,ftp,RSTR,243,1400,tcp ftp RSTR 243->1400 normal,normal
4484,flow-004483,tcp,other,S1,24,781,tcp other S1 24->781 normal,normal
4485,flow-004484,tcp,other,S0,463,494,tcp other S0 463->494 normal,normal
4486,flow-004485,tcp,ssl,RSTR,576,746,tcp ssl RSTR 576->746 normal,normal
4487,flow-004486,udp,dns,S1,143,978,udp dns S1 143->978 normal,normal
4488,flow-004487,icmp,ssl,REJ,1147,1133,icmp ssl REJ 1147->1133 normal,normal
4489,flow-004488,icmp,other,REJ,1990,1146,icmp other REJ 1990->1146 normal,normal
4490,flow-004489,udp,ssh,RSTR,425,518,udp ssh RSTR 425->518 normal,normal
4491,flow-004490,tcp,ftp,S1,469,5,tcp ftp S1 469->5 normal,normal
4492,flow-004491,udp,other,S1,676,209,udp other S1 676->209 normal,normal
4493,flow-004492,udp,other,RSTR,878,451,udp other RSTR 878->451 normal,normal
4494,flow-004493,udp,ssl,RSTR,217,343,udp ssl RSTR 217->343 normal,normal
4495,flow-004494,udp,other,S1,636,131,udp other S1 636->131 normal,normal
4496,flow-004495,tcp,ftp,REJ,1046,1077,tcp ftp REJ 1046->1077 normal,normal
4497,flow-004496,icmp,ssl,RSTR,781,1066,icmp ssl RSTR 781->1066 normal,normal
4498,flow-004497,icmp,ssl,RSTR,1810,1724,icmp ssl RSTR 1810->1724 normal,normal
4499,flow-004498,icmp,dns,S1,512,1164,icmp dns S1 512->1164 normal,normal
4500,flow-004499,icmp,ftp,RSTO,1279,1268,icmp ftp RSTO 1279->1268 normal,normal
4501,flow-004500,tcp,other,RSTO,520,557,tcp other RSTO 520->557 normal,normal
4502,flow-004501,udp,ftp,RSTR,511,1024,udp ftp RSTR 511->1024 normal,normal
4503,flow-004502,udp,ftp,S0,489,114,udp ftp S0 489->114 normal,normal
4504,flow-004503,udp,smtp,REJ,551,164,udp smtp REJ 551->164 normal,normal
4505,flow-004504,udp,http,S1,873,199,udp http S1 873->199 normal,normal
4506,flow-004505,tcp,http,RSTR,351,1375,tcp http RSTR 351->1375 normal,normal
4507,flow-004506,icmp,smtp,S1,26,882,icmp smtp S1 26->882 normal,normal
4508,flow-004507,tcp,ftp,REJ,251,828,tcp ftp REJ 251->828 normal,normal
4509,flow-004508,icmp,other,S1,527,264,icmp other S1 527->264 normal,normal
4510,flow-004509,tcp,http,S1,58,1376,tcp http S1 58->1376 normal,normal
4511,flow-004510,icmp,smtp,SF,1425,1035,icmp smtp SF 1425->1035 attack,attack
4512,flow-004511,udp,other,RSTO,358,1720,udp other RSTO 358->1720 normal,normal
4513,flow-004512,udp,dns,S0,669,344,udp dns S0 669->344 normal,normal
4514,flow-004513,tcp,dns,S0,412,185,tcp dns S0 412->185 normal,normal
4515,flow-004514,tcp,http,REJ,1479,82,tcp http REJ 1479->82 normal,normal
4516,flow-004515,tcp,dns,S1,1313,748,tcp dns S1 1313->748 normal,normal
4517,flow-004516,tcp,ssh,RSTO,1011,977,tcp ssh RSTO 1011->977 normal,normal
4518,flow-004517,tcp,other,RSTR,1314,1116,tcp other RSTR 1314->1116 normal,normal
4519,flow-004518,tcp,smtp,S0,775,713,tcp smtp S0 775->713 normal,normal
4520,flow-004519,icmp,ftp,REJ,1152,79,icmp ftp REJ 1152->79 normal,normal
4521,flow-004520,icmp,dns,S0,409,534,icmp dns S0 409->534 normal,normal
4522,flow-004521,udp,smtp,SF,578,1139,udp smtp SF 578->1139 attack,attack
4523,flow-004522,tcp,ssl,S0,282,984,tcp ssl S0 282->984 normal,normal
4524,flow-004523,icmp,ssh,SF,1077,937,icmp ssh SF 1077->937 normal,normal
4525,flow-004524,udp,smtp,S1,812,512,udp smtp S1 812->512 attack,attack
4526,flow-004525,tcp,ssh,RSTO,35,860,tcp ssh RSTO 35->860 normal,normal
4527,flow-004526,tcp,ssh,S1,444,741,tcp ssh S1 444->741 normal,normal
4528,flow-004527,tcp,ssl,S1,593,1308,tcp ssl S1 593->1308 normal,normal
4529,flow-004528,icmp,ftp,S1,875,542,icmp ftp S1 875->542 attack,attack
4530,flow-004529,tcp,http,S0,457,938,tcp http S0 457->938 normal,normal
4531,flow-004530,tcp,other,REJ,645,1915,tcp other REJ 645->1915 normal,normal
4532,flow-004531,tcp,other,S0,553,1362,tcp other S0 553->1362 normal,normal
4533,flow-004532,udp,smtp,S1,235,1206,udp smtp S1 235->1206 normal,normal
4534,flow-004533,icmp,ssl,RSTO,45,942,icmp ssl RSTO 45->942 normal,normal
4535,flow-004534,udp,other,S0,631,1027,udp other S0 631->1027 attack,attack
4536,flow-004535,udp,http,S1,494,380,udp http S1 494->380 normal,normal
4537,flow-004536,udp,http,REJ,1,351,udp http REJ 1->351 normal,normal
4538,flow-004537,udp,http,S1,631,210,udp http S1 631->210 normal,normal
4539,flow-004538,udp,ssl,RSTO,422,608,udp ssl RSTO 422->608 normal,normal
4540,flow-004539,tcp,http,S0,1509,313,tcp http S0 1509->313 normal,normal
4541,flow-004540,icmp,smtp,REJ,604,350,icmp smtp REJ 604->350 normal,normal
4542,flow-004541,udp,ssl,S0,301,20,udp ssl S0 301->20 normal,normal
4543,flow-004542,udp,ssl,RSTR,712,581,udp ssl RSTR 712->581 normal,normal
4544,flow-004543,udp,http,RSTR,1192,1352,udp http RSTR 1192->1352 normal,normal
4545,flow-004544,tcp,http,S1,857,347,tcp http S1 857->347 normal,normal
4546,flow-004545,tcp,ssh,SF,1121,602,tcp ssh SF 1121->602 normal,normal
4547,flow-004546,udp,other,RSTR,184,1075,udp other RSTR 184->1075 normal,normal
4548,flow-004547,udp,ssl,S1,89,492,udp ssl S1 89->492 normal,normal
4549,flow-004548,tcp,other,RSTO,137,202,tcp other RSTO 137->202 attack,attack
4550,flow-004549,udp,smtp,RSTO,48,348,udp smtp RSTO 48->348 normal,normal
4551,flow-004550,tcp,ssl,SF,517,171,tcp ssl SF 517->171 normal,normal
4552,flow-004551,icmp,smtp,RSTO,532,1032,icmp smtp RSTO 532->1032 normal,normal
4553,flow-004552,tcp,dns,SF,194,1410,tcp dns SF 194->1410 normal,normal
4554,flow-004553,tcp,http,SF,1212,1117,tcp http SF 1212->1117 normal,normal
4555,flow-004554,icmp,ssh,REJ,428,1809,icmp ssh REJ 428->1809 normal,normal
4556,flow-004555,tcp,ssl,RSTO,499,786,tcp ssl RSTO 499->786 attack,attack
4557,flow-004556,icmp,http,REJ,624,259,icmp http REJ 624->259 normal,normal
4558,flow-004557,tcp,ssh,SF,255,502,tcp ssh SF 255->502 normal,normal
4559,flow-004558,icmp,ssl,REJ,282,1033,icmp ssl REJ 282->1033 normal,normal
4560,flow-004559,udp,http,RSTO,1039,913,udp http RSTO 1039->913 attack,attack
4561,flow-004560,tcp,smtp,REJ,29,223,tcp smtp REJ 29->223 normal,normal
4562,flow-004561,icmp,ssl,RSTR,445,562,icmp ssl RSTR 445->562 normal,normal
4563,flow-004562,icmp,other,S1,448,683,icmp other S1 448->683 normal,normal
4564,flow-004563,udp,smtp,SF,995,1492,udp smtp SF 995->1492 normal,normal
4565,flow-004564,icmp,ssh,S0,1081,470,icmp ssh S0 1081->470 normal,normal
4566,flow-004565,icmp,ssl,S0,348,244,icmp ssl S0 348->244 attack,attack
4567,flow-004566,tcp,smtp,S0,158,845,tcp smtp S0 158->845 normal,normal
4568,flow-004567,tcp,http,SF,1392,745,tcp http SF 1392->745 normal,normal
4569,flow-004568,tcp,ssl,RSTO,761,249,tcp ssl RSTO 761->249 attack,attack
4570,flow-004569,tcp,other,RSTO,416,205,tcp other RSTO 416->205 normal,normal
4571,flow-004570,icmp,ssh,S1,556,109,icmp ssh S1 556->109 normal,normal
4572,flow-004571,udp,smtp,REJ,433,1186,udp smtp REJ 433->1186 normal,normal
4573,flow-004572,icmp,ssl,SF,931,1337,icmp ssl SF 931->1337 attack,attack
4574,flow-004573,tcp,other,S0,519,26,tcp other S0 519->26 normal,normal
4575,flow-004574,icmp,smtp,SF,1109,1287,icmp smtp SF 1109->1287 attack,attack
4576,flow-004575,icmp,ssh,S0,158,32,icmp ssh S0 158->32 normal,normal
4577,flow-004576,tcp,dns,S0,229,593,tcp dns S0 229->593 normal,normal
4578,flow-004577,tcp,dns,S1,266,618,tcp dns S1 266->618 normal,normal
4579,flow-004578,tcp,smtp,SF,1500,1424,tcp smtp SF 1500->1424 normal,normal
4580,flow-004579,udp,http,RSTR,160,306,udp http RSTR 160->306 normal,normal
4581,flow-004580,icmp,other,SF,324,258,icmp other SF 324->258 attack,attack
4582,flow-004581,udp,ftp,S1,913,281,udp ftp S1 913->281 normal,normal
4583,flow-004582,icmp,ftp,REJ,506,72,icmp ftp REJ 506->72 attack,attack
4584,flow-004583,udp,ssl,SF,1360,861,udp ssl SF 1360->861 attack,attack
4585,flow-004584,udp,ssh,S1,1207,2495,udp ssh S1 1207->2495 normal,normal
4586,flow-004585,tcp,ssh,S1,322,995,tcp ssh S1 322->995 normal,normal
4587,flow-004586,icmp,ssh,RSTO,1007,501,icmp ssh RSTO 1007->501 normal,normal
4588,flow-004587,icmp,ssh,RSTO,128,1146,icmp ssh RSTO 128->1146 attack,attack
4589,flow-004588,tcp,dns,RSTR,904,1449,tcp dns RSTR 904->1449 normal,normal
4590,flow-004589,tcp,http,S0,512,1105,tcp http S0 512->1105 normal,normal
4591,flow-004590,icmp,smtp,RSTR,885,875,icmp smtp RSTR 885->875 normal,normal
4592,flow-004591,tcp,dns,REJ,411,324,tcp dns REJ 411->324 normal,normal
4593,flow-004592,tcp,ftp,S1,1706,416,tcp ftp S1 1706->416 normal,normal
4594,flow-004593,udp,ssh,RSTO,377,130,udp ssh RSTO 377->130 normal,normal
4595,flow-004594,udp,ssh,RSTO,463,719,udp ssh RSTO 463->719 normal,normal
4596,flow-004595,icmp,ssh,S1,840,70,icmp ssh S1 840->70 normal,normal
4597,flow-004596,icmp,dns,SF,626,30,icmp dns SF 626->30 attack,attack
4598,flow-004597,icmp,ssl,REJ,546,475,icmp ssl REJ 546->475 normal,normal
4599,flow-004598,udp,smtp,S1,198,1148,udp smtp S1 198->1148 attack,attack
4600,flow-004599,udp,http,RSTR,348,2321,udp http RSTR 348->2321 normal,normal
4601,flow-004600,udp,ssh,S0,757,1609,udp ssh S0 757->1609 attack,attack
4602,flow-004601,udp,ssl,S0,712,1595,udp ssl S0 712->1595 attack,attack
4603,flow-004602,tcp,ssl,RSTO,507,1017,tcp ssl RSTO 507->1017 normal,normal
4604,flow-004603,tcp,dns,RSTR,1340,1132,tcp dns RSTR 1340->1132 normal,normal
4605,flow-004604,udp,ssh,REJ,323,1260,udp ssh REJ 323->1260 normal,normal
4606,flow-004605,tcp,http,S0,1223,457,tcp http S0 1223->457 normal,normal
4607,flow-004606,icmp,dns,S1,467,1096,icmp dns S1 467->1096 normal,normal
4608,flow-004607,udp,ssl,S1,340,1047,udp ssl S1 340->1047 normal,normal
4609,flow-004608,tcp,other,RSTO,561,768,tcp other RSTO 561->768 normal,normal
4610,flow-004609,tcp,ftp,RSTO,620,1895,tcp ftp RSTO 620->1895 normal,normal
4611,flow-004610,tcp,http,RSTR,291,1152,tcp http RSTR 291->1152 normal,normal
4612,flow-004611,tcp,dns,SF,1804,1505,tcp dns SF 1804->1505 normal,normal
4613,flow-004612,udp,dns,RSTR,346,284,udp dns RSTR 346->284 normal,normal
4614,flow-004613,tcp,http,S1,845,119,tcp http S1 845->119 normal,normal
4615,flow-004614,udp,ftp,REJ,819,1734,udp ftp REJ 819->1734 normal,normal
4616,flow-004615,icmp,ssl,RSTR,1174,436,icmp ssl RSTR 1174->436 attack,attack
4617,flow-004616,udp,http,S1,627,889,udp http S1 627->889 attack,attack
4618,flow-004617,udp,other,RSTO,136,1080,udp other RSTO 136->1080 normal,normal
4619,flow-004618,udp,ssl,RSTO,314,277,udp ssl RSTO 314->277 attack,attack
4620,flow-004619,icmp,ssh,SF,1260,525,icmp ssh SF 1260->525 attack,attack
4621,flow-004620,icmp,ssh,REJ,1315,1538,icmp ssh REJ 1315->1538 normal,normal
4622,flow-004621,icmp,other,S0,195,1407,icmp other S0 195->1407 attack,attack
4623,flow-004622,icmp,smtp,S0,64,1526,icmp smtp S0 64->1526 attack,attack
4624,flow-004623,udp,ftp,S1,377,487,udp ftp S1 377->487 normal,normal
4625,flow-004624,tcp,dns,RSTR,1685,672,tcp dns RSTR 1685->672 attack,attack
4626,flow-004625,tcp,dns,REJ,1083,1334,tcp dns REJ 1083->1334 normal,normal
4627,flow-004626,udp,dns,S1,741,490,udp dns S1 741->490 attack,attack
4628,flow-004627,tcp,ssh,S0,193,1386,tcp ssh S0 193->1386 normal,normal
4629,flow-004628,tcp,other,RSTR,132,258,tcp other RSTR 132->258 attack,attack
4630,flow-004629,icmp,smtp,RSTO,163,976,icmp smtp RSTO 163->976 normal,normal
4631,flow-004630,udp,ftp,RSTO,1145,375,udp ftp RSTO 1145->375 normal,normal
4632,flow-004631,udp,dns,REJ,473,1190,udp dns REJ 473->1190 normal,normal
4633,flow-004632,icmp,ftp,S1,902,307,icmp ftp S1 902->307 normal,normal
4634,flow-004633,udp,dns,RSTR,626,492,udp dns RSTR 626->492 normal,normal
4635,flow-004634,icmp,ftp,RSTR,841,102,icmp ftp RSTR 841->102 normal,normal
4636,flow-004635,tcp,ssh,S0,28,358,tcp ssh S0 28->358 attack,attack
4637,flow-004636,icmp,ftp,REJ,285,260,icmp ftp REJ 285->260 normal,normal
4638,flow-004637,udp,smtp,SF,224,1183,udp smtp SF 224->1183 normal,normal
4639,flow-004638,tcp,http,RSTO,1019,828,tcp http RSTO 1019->828 attack,attack
4640,flow-004639,udp,other,S1,1221,191,udp other S1 1221->191 normal,normal
4641,flow-004640,icmp,dns,SF,305,1317,icmp dns SF 305->1317 normal,normal
4642,flow-004641,icmp,http,REJ,443,1582,icmp http REJ 443->1582 normal,normal
4643,flow-004642,udp,dns,REJ,595,104,udp dns REJ 595->104 normal,normal
4644,flow-004643,tcp,ssl,RSTO,3,638,tcp ssl RSTO 3->638 attack,attack
4645,flow-004644,icmp,http,SF,693,1803,icmp http SF 693->1803 normal,normal
4646,flow-004645,udp,ssh,SF,910,1274,udp ssh SF 910->1274 normal,normal
4647,flow-004646,tcp,http,RSTO,406,1129,tcp http RSTO 406->1129 normal,normal
4648,flow-004647,udp,ftp,SF,188,1562,udp ftp SF 188->1562 normal,normal
4649,flow-004648,udp,http,SF,868,220,udp http SF 868->220 normal,normal
4650,flow-004649,udp,ssh,REJ,326,1435,udp ssh REJ 326->1435 normal,normal
4651,flow-004650,tcp,ssh,RSTO,811,1497,tcp ssh RSTO 811->1497 attack,attack
4652,flow-004651,udp,ftp,REJ,75,1418,udp ftp REJ 75->1418 normal,normal
4653,flow-004652,tcp,smtp,REJ,1524,1207,tcp smtp REJ 1524->1207 normal,normal
4654,flow-004653,tcp,ssh,RSTO,702,718,tcp ssh RSTO 702->718 normal,normal
4655,flow-004654,udp,smtp,SF,1111,944,udp smtp SF 1111->944 normal,normal
4656,flow-004655,udp,dns,RSTO,807,1027,udp dns RSTO 807->1027 normal,normal
4657,flow-004656,tcp,other,S0,65,2062,tcp other S0 65->2062 attack,attack
4658,flow-004657,tcp,ftp,S1,664,849,tcp ftp S1 664->849 normal,normal
4659,flow-004658,icmp,other,S0,581,939,icmp other S0 581->939 normal,normal
