id,data_subject_id,proto,service,flag,src_bytes,dst_bytes,text,label
3855,flow-003854,tcp,other,S0,953,1475,tcp other S0 953->1475 normal,normal
3856,flow-003855,icmp,other,RSTO,1213,543,icmp other RSTO 1213->543 normal,normal
3857,flow-003856,icmp,ssl,REJ,881,1019,icmp ssl REJ 881->1019 normal,normal
3858,flow-003857,icmp,http,S0,1202,914,icmp http S0 1202->914 normal,normal
3859,flow-003858,icmp,ssl,RSTR,695,422,icmp ssl RSTR 695->422 normal,normal
3860,flow-003859,icmp,smtp,S1,180,1286,icmp smtp S1 180->1286 normal,normal
3861,flow-003860,udp,ftp,RSTO,1114,1561,udp ftp RSTO 1114->1561 normal,normal
3862,flow-003861,icmp,ftp,REJ,835,226,icmp ftp REJ 835->226 normal,normal
3863,flow-003862,icmp,smtp,RSTR,160,2117,icmp smtp RSTR 160->2117 normal,normal
3864,flow-003863,udp,ftp,S0,311,810,udp ftp S0 311->810 normal,normal
3865,flow-003864,icmp,ssl,RSTR,920,284,icmp ssl RSTR 920->284 attack,attack
3866,flow-003865,tcp,other,S1,1325,1001,tcp other S1 1325->1001 normal,normal
3867,flow-003866,tcp,smtp,RSTR,103,942,tcp smtp RSTR 103->942 normal,normal
3868,flow-003867,icmp,other,RSTR,198,66,icmp other RSTR 198->66 normal,normal
3869,flow-003868,tcp,dns,RSTO,123,676,tcp dns RSTO 123->676 normal,normal
3870,flow-003869,tcp,dns,S1,577,232,tcp dns S1 577->232 normal,normal
3871,flow-003870,udp,http,S0,1152,0,udp http S0 1152->0 normal,normal
3872,flow-003871,icmp,dns,S1,755,199,icmp dns S1 755->199 normal,normal
3873,flow-003872,tcp,smtp,RSTR,21,1460,tcp smtp RSTR 21->1460 attack,attack
3874,flow-003873,udp,other,REJ,249,798,udp other REJ 249->798 normal,normal
3875,flow-003874,icmp,other,REJ,1427,150,icmp other REJ 1427->150 attack,attack
3876,flow-003875,tcp,http,REJ,738,859,tcp http REJ 738->859 normal,normal
3877,flow-003876,udp,smtp,SF,1291,2253,udp smtp SF 1291->2253 normal,normal
3878,flow-003877,tcp,ssl,RSTO,610,1081,tcp ssl RSTO 610->1081 normal,normal
3879,flow-003878,udp,dns,REJ,881,1160,udp dns REJ 881->1160 normal,normal
3880,flow-003879,udp,dns,RSTO,1051,401,udp dns RSTO 1051->401 normal,normal
3881,flow-003880,udp,ftp,RSTO,498,657,udp ftp RSTO 498->657 normal,normal
3882,flow-003881,icmp,ssl,RSTO,981,694,icmp ssl RSTO 981->694 normal,normal
3883,flow-003882,icmp,http,S1,1222,1256,icmp http S1 1222->1256 normal,normal
3884,flow-003883,icmp,http,S1,40,740,icmp http S1 40->740 attack,attack
3885,flow-003884,udp,ssh,SF,804,314,udp ssh SF 804->314 normal,normal
3886,flow-003885,icmp,smtp,RSTR,662,905,icmp smtp RSTR 662->905 normal,normal
3887,flow-003886,udp,smtp,RSTR,1530,537,udp smtp RSTR 1530->537 normal,normal
3888,flow-003887,udp,ssl,RSTR,529,816,udp ssl RSTR 529->816 normal,normal
3889,flow-003888,tcp,ssh,S1,1131,306,tcp ssh S1 1131->306 normal,normal
3890,flow-003889,icmp,ssh,REJ,1074,47,icmp ssh REJ 1074->47 normal,normal
3891,flow-003890,udp,http,SF,393,97,udp http SF 393->97 normal,normal
3892,flow-003891,udp,smtp,S1,754,549,udp smtp S1 754->549 normal,normal
3893,flow-003892,tcp,smtp,SF,585,144,tcp smtp SF 585->144 normal,normal
3894,flow-003893,tcp,dns,REJ,465,874,tcp dns REJ 465->874 normal,normal
3895,flow-003894,udp,smtp,S1,993,1312,udp smtp S1 993->1312 attack,attack
3896,flow-003895,tcp,ssh,S1,419,493,tcp ssh S1 419->493 normal,normal
3897,flow-003896,udp,dns,RSTO,1314,1853,udp dns RSTO 1314->1853 normal,normal
3898,flow-003897,tcp,ssh,S0,649,694,tcp ssh S0 649->694 attack,attack
3899,flow-003898,tcp,ssh,S1,1128,1232,tcp ssh S1 1128->1232 normal,normal
3900,flow-003899,icmp,ssl,S1,1736,839,icmp ssl S1 1736->839 normal,normal
3901,flow-003900,icmp,other,REJ,538,1660,icmp other REJ 538->1660 normal,normal
3902,flow-003901,udp,http,REJ,124,1450,udp http REJ 124->1450 attack,attack
3903,flow-003902,icmp,dns,SF,1135,1314,icmp dns SF 1135->1314 normal,normal
3904,flow-003903,udp,ftp,RSTR,656,524,udp ftp RSTR 656->524 normal,normal
3905,flow-003904,icmp,dns,RSTR,1021,510,icmp dns RSTR 1021->510 normal,normal
3906,flow-003905,udp,ssh,S0,705,685,udp ssh S0 705->685 normal,normal
3907,flow-003906,tcp,dns,S1,906,322,tcp dns S1 906->322 attack,attack
3908,flow-003907,icmp,ftp,REJ,219,163,icmp ftp REJ 219->163 normal,normal
3909,flow-003908,udp,smtp,RSTR,594,63,udp smtp RSTR 594->63 attack,attack
3910,flow-003909,tcp,other,SF,554,130,tcp other SF 554->130 attack,attack
3911,flow-003910,icmp,ftp,RSTO,469,298,icmp ftp RSTO 469->298 normal,normal
3912,flow-003911,icmp,other,RSTR,300,485,icmp other RSTR 300->485 normal,normal
3913,flow-003912,udp,ftp,S0,383,1263,udp ftp S0 383->1263 normal,normal
3914,flow-003913,udp,smtp,RSTR,1652,334,udp smtp RSTR 1652->334 attack,attack
3915,flow-003914,icmp,dns,RSTR,934,869,icmp dns RSTR 934->869 normal,normal
3916,flow-003915,tcp,ssh,RSTR,1422,800,tcp ssh RSTR 1422->800 normal,normal
3917,flow-003916,tcp,http,S1,1384,889,tcp http S1 1384->889 normal,normal
3918,flow-003917,icmp,dns,RSTO,1183,499,icmp dns RSTO 1183->499 normal,normal
3919,flow-003918,icmp,http,RSTO,521,1139,icmp http RSTO 521->1139 attack,attack
3920,flow-003919,icmp,ssl,S1,476,90,icmp ssl S1 476->90 normal,normal
3921,flow-003920,icmp,smtp,RSTR,656,327,icmp smtp RSTR 656->327 normal,normal
3922,flow-003921,tcp,dns,REJ,614,600,tcp dns REJ 614->600 normal,normal
3923,flow-003922,udp,other,RSTR,736,1733,udp other RSTR 736->1733 normal,normal
3924,flow-003923,tcp,http,SF,1443,907,tcp http SF 1443->907 normal,normal
3925,flow-003924,tcp,ssh,S0,299,1467,tcp ssh S0 299->1467 attack,attack
3926,flow-003925,tcp,smtp,RSTR,199,1105,tcp smtp RSTR 199->1105 normal,normal
3927,flow-003926,tcp,smtp,S0,875,690,tcp smtp S0 875->690 normal,normal
3928,flow-003927,icmp,dns,RSTR,227,378,icmp dns RSTR 227->378 normal,normal
3929,flow-003928,tcp,ssl,SF,286,264,tcp ssl SF 286->264 normal,normal
3930,flow-003929,icmp,ftp,SF,651,1462,icmp ftp SF 651->1462 normal,normal
3931,flow-003930,udp,dns,S0,1400,599,udp dns S0 1400->599 normal,normal
3932,flow-003931,icmp,ssl,SF,340,526,icmp ssl SF 340->526 normal,normal
3933,flow-003932,udp,dns,REJ,1135,703,udp dns REJ 1135->703 normal,normal
3934,flow-003933,udp,ftp,SF,1421,1016,udp ftp SF 1421->1016 normal,normal
3935,flow-003934,udp,dns,RSTO,433,31,udp dns RSTO 433->31 normal,normal
3936,flow-003935,icmp,http,SF,831,1143,icmp http SF 831->1143 attack,attack
3937,flow-003936,udp,ssh,SF,1534,628,udp ssh SF 1534->628 normal,normal
3938,flow-003937,udp,ssl,RSTO,487,1878,udp ssl RSTO 487->1878 normal,normal
3939,flow-003938,icmp,smtp,S1,801,701,icmp smtp S1 801->701 normal,normal
3940,flow-003939,udp,ssh,REJ,503,357,udp ssh REJ 503->357 normal,normal
3941,flow-003940,udp,http,SF,1523,96,udp http SF 1523->96 normal,normal
3942,flow-003941,udp,dns,S1,1443,304,udp dns S1 1443->304 normal,normal
3943,flow-003942,udp,dns,REJ,683,1082,udp dns REJ 683->1082 normal,normal
3944,flow-003943,tcp,dns,REJ,1296,1056,tcp dns REJ 1296->1056 attack,attack
3945,flow-003944,tcp,ftp,S1,1134,2761,tcp ftp S1 1134->2761 normal,normal
3946,flow-003945,icmp,ssl,S0,1397,1765,icmp ssl S0 1397->1765 normal,normal
3947,flow-003946,icmp,dns,RSTO,1231,768,icmp dns RSTO 1231->768 normal,normal
3948,flow-003947,udp,ssl,S0,891,510,udp ssl S0 891->510 normal,normal
3949,flow-003948,udp,ssl,S0,993,320,udp ssl S0 993->320 normal,normal
3950,flow-003949,tcp,ssh,REJ,1373,1047,tcp ssh REJ 1373->1047 normal,normal
3951,flow-003950,tcp,ftp,RSTR,1415,947,tcp ftp RSTR 1415->947 attack,attack
3952,flow-003951,icmp,dns,RSTR,1059,568,icmp dns RSTR 1059->568 normal,normal
3953,flow-003952,tcp,smtp,RSTR,444,1069,tcp smtp RSTR 444->1069 normal,normal
3954,flow-003953,tcp,ftp,RSTO,20,1069,tcp ftp RSTO 20->1069 normal,normal
3955,flow-003954,tcp,ssh,REJ,1271,476,tcp ssh REJ 1271->476 normal,normal
3956,flow-003955,icmp,smtp,SF,81,1047,icmp smtp SF 81->1047 attack,attack
3957,flow-003956,tcp,ftp,REJ,582,60,tcp ftp REJ 582->60 normal,normal
3958,flow-003957,udp,other,SF,1039,709,udp other SF 1039->709 attack,attack
3959,flow-003958,icmp,dns,S1,323,443,icmp dns S1 323->443 normal,normal
3960,flow-003959,icmp,dns,RSTR,732,1309,icmp dns RSTR 732->1309 attack,attack
3961,flow-003960,udp,http,S0,634,517,udp http S0 634->517 attack,attack
3962,flow-003961,icmp,ftp,S0,764,1494,icmp ftp S0 764->1494 normal,normal
3963,flow-003962,udp,other,REJ,557,848,udp other REJ 557->848 normal,normal
3964,flow-003963,icmp,ssl,SF,929,1312,icmp ssl SF 929->1312 normal,normal
3965,flow-003964,udp,other,S1,756,2038,udp other S1 756->2038 normal,normal
3966,flow-003965,udp,ftp,SF,655,80,udp ftp SF 655->80 attack,attack
3967,flow-003966,icmp,ftp,RSTO,787,719,icmp ftp RSTO 787->719 attack,attack
3968,flow-003967,udp,dns,RSTO,1135,267,udp dns RSTO 1135->267 normal,normal
3969,flow-003968,udp,http,RSTR,760,1190,udp http RSTR 760->1190 normal,normal
3970,flow-003969,udp,ftp,SF,826,790,udp ftp SF 826->790 attack,attack
3971,flow-003970,udp,other,RSTO,780,352,udp other RSTO 780->352 attack,attack
3972,flow-003971,icmp,ssh,S1,450,948,icmp ssh S1 450->948 normal,normal
3973,flow-003972,udp,http,REJ,1133,1250,udp http REJ 1133->1250 attack,attack
3974,flow-003973,tcp,dns,REJ,46,231,tcp dns REJ 46->231 normal,normal
3975,flow-003974,tcp,ssl,REJ,868,1705,tcp ssl REJ 868->1705 attack,attack
3976,flow-003975,udp,ssh,SF,602,629,udp ssh SF 602->629 normal,normal
3977,flow-003976,tcp,http,REJ,306,522,tcp http REJ 306->522 normal,normal
3978,flow-003977,udp,smtp,S0,229,260,udp smtp S0 229->260 attack,attack
3979,flow-003978,tcp,smtp,S1,184,824,tcp smtp S1 184->824 normal,normal
3980,flow-003979,tcp,ssh,REJ,764,454,tcp ssh REJ 764->454 normal,normal
3981,flow-003980,icmp,http,SF,225,811,icmp http SF 225->811 normal,normal
3982,flow-003981,tcp,smtp,S0,765,167,tcp smtp S0 765->167 attack,attack
3983,flow-003982,tcp,other,REJ,687,1013,tcp other REJ 687->1013 normal,normal
3984,flow-003983,icmp,ssh,SF,178,859,icmp ssh SF 178->859 normal,normal
3985,flow-003984,icmp,http,RSTR,700,213,icmp http RSTR 700->213 normal,normal
3986,flow-003985,tcp,ssl,REJ,460,852,tcp ssl REJ 460->852 normal,normal
3987,flow-003986,udp,other,RSTO,1312,313,udp other RSTO 1312->313 attack,attack
3988,flow-003987,tcp,ssl,RSTR,1414,1197,tcp ssl RSTR 1414->1197 normal,normal
3989,flow-003988,udp,ssl,RSTO,1242,524,udp ssl RSTO 1242->524 normal,normal
3990,flow-003989,tcp,dns,RSTO,496,1612,tcp dns RSTO 496->1612 normal,normal
3991,flow-003990,tcp,ssl,S0,962,889,tcp ssl S0 962->889 normal,normal
3992,flow-003991,tcp,http,REJ,1075,269,tcp http REJ 1075->269 normal,normal
3993,flow-003992,icmp,http,REJ,536,754,icmp http REJ 536->754 normal,normal
3994,flow-003993,tcp,smtp,S1,380,1423,tcp smtp S1 380->1423 normal,normal
3995,flow-003994,udp,smtp,SF,469,1319,udp smtp SF 469->1319 normal,normal
3996,flow-003995,tcp,ftp,S0,562,487,tcp ftp S0 562->487 attack,attack
3997,flow-003996,tcp,http,RSTO,199,1447,tcp http RSTO 199->1447 normal,normal
3998,flow-003997,icmp,ssl,S1,1076,1338,icmp ssl S1 1076->1338 normal,normal
3999,flow-003998,tcp,smtp,S1,463,674,tcp smtp S1 463->674 attack,attack
4000,flow-003999,udp,ssl,REJ,1321,960,udp ssl REJ 1321->960 normal,normal
4001,flow-004000,udp,ssh,SF,364,164,udp ssh SF 364->164 normal,normal
4002,flow-004001,tcp,smtp,REJ,103,278,tcp smtp REJ 103->278 normal,normal
4003,flow-004002,icmp,smtp,SF,272,870,icmp smtp SF 272->870 normal,normal
4004,flow-004003,udp,dns,S1,481,1150,udp dns S1 481->1150 attack,attack
4005,flow-004004,tcp,ssl,SF,739,432,tcp ssl SF 739->432 normal,normal
4006,flow-004005,udp,ftp,S0,232,630,udp ftp S0 232->630 normal,normal
4007,flow-004006,icmp,ssh,SF,988,1497,icmp ssh SF 988->1497 attack,attack
4008,flow-004007,icmp,dns,S0,583,96,icmp dns S0 583->96 normal,normal
4009,flow-004008,tcp,ssh,REJ,182,1292,tcp ssh REJ 182->1292 attack,attack
4010,flow-004009,icmp,smtp,S1,1143,286,icmp smtp S1 1143->286 normal,normal
4011,flow-004010,tcp,ftp,S1,837,306,tcp ftp S1 837->306 normal,normal
4012,flow-004011,icmp,ssh,S1,433,1634,icmp ssh S1 433->1634 normal,normal
4013,flow-004012,udp,ssh,SF,482,623,udp ssh SF 482->623 normal,normal
4014,flow-004013,udp,other,RSTO,962,300,udp other RSTO 962->300 normal,normal
4015,flow-004014,icmp,ssh,SF,4,2247,icmp ssh SF 4->2247 normal,normal
4016,flow-004015,tcp,ftp,S0,353,1025,tcp ftp S0 353->1025 attack,attack
4017,flow-004016,icmp,smtp,RSTR,917,771,icmp smtp RSTR 917->771 attack,attack
4018,flow-004017,tcp,dns,RSTO,562,348,tcp dns RSTO 562->348 normal,normal
4019,flow-004018,tcp,other,RSTO,611,837,tcp other RSTO 611->837 normal,normal
4020,flow-004019,udp,ftp,S1,335,1200,udp ftp S1 335->1200 normal,normal
4021,flow-004020,udp,other,RSTR,1117,853,udp other RSTR 1117->853 normal,normal
4022,flow-004021,icmp,ssl,REJ,892,1238,icmp ssl REJ 892->1238 attack,attack
4023,flow-004022,udp,ftp,REJ,906,693,udp ftp REJ 906->693 normal,normal
4024,flow-004023,icmp,other,RSTO,1454,885,icmp other RSTO 1454->885 normal,normal
4025,flow-004024,tcp,other,S0,147,324,tcp other S0 147->324 normal,normal
4026,flow-004025,udp,http,RSTR,736,322,udp http RSTR 736->322 normal,normal
4027,flow-004026,tcp,other,S0,1064,120,tcp other S0 1064->120 normal,normal
4028,flow-004027,tcp,other,S0,1019,1150,tcp other S0 1019->1150 normal,normal
4029,flow-004028,tcp,smtp,S1,1198,281,tcp smtp S1 1198->281 attack,attack
4030,flow-004029,icmp,http,S1,549,2117,icmp http S1 549->2117 normal,normal
4031,flow-004030,udp,smtp,SF,604,797,udp smtp SF 604->797 attack,attack
4032,flow-004031,tcp,dns,SF,610,678,tcp dns SF 610->678 normal,normal
4033,flow-004032,udp,smtp,SF,187,1430,udp smtp SF 187->1430 normal,normal
4034,flow-004033,tcp,ssh,REJ,284,524,tcp ssh REJ 284->524 normal,normal
4035,flow-004034,tcp,dns,RSTR,511,464,tcp dns RSTR 511->464 attack,attack
4036,flow-004035,tcp,ssl,REJ,46,1125,tcp ssl REJ 46->1125 normal,normal
4037,flow-004036,tcp,smtp,RSTR,61,346,tcp smtp RSTR 61->346 attack,attack
4038,flow-004037,tcp,http,S0,140,1140,tcp http S0 140->1140 normal,normal
4039,flow-004038,udp,ssh,REJ,867,1104,udp ssh REJ 867->1104 normal,normal
4040,flow-004039,udp,smtp,RSTR,910,245,udp smtp RSTR 910->245 normal,normal
4041,flow-004040,icmp,ssl,S1,0,1496,icmp ssl S1 0->1496 attack,attack
4042,flow-004041,icmp,other,RSTR,1234,666,icmp other RSTR 1234->666 normal,normal
4043,flow-004042,icmp,smtp,REJ,948,1754,icmp smtp REJ 948->1754 normal,normal
4044,flow-004043,tcp,http,S0,458,1420,tcp http S0 458->1420 normal,normal
4045,flow-004044,udp,dns,REJ,531,1222,udp dns REJ 531->1222 normal,normal
4046,flow-004045,icmp,http,SF,99,141,icmp http SF 99->141 normal,normal
4047,flow-004046,udp,other,REJ,355,720,udp other REJ 355->720 normal,normal
4048,flow-004047,icmp,smtp,REJ,483,792,icmp smtp REJ 483->792 normal,normal
4049,flow-004048,udp,ssl,RSTR,596,1189,udp ssl RSTR 596->1189 normal,normal
4050,flow-004049,icmp,ftp,REJ,1228,313,icmp ftp REJ 1228->313 normal,normal
4051,flow-004050,udp,other,RSTO,505,1032,udp other RSTO 505->1032 normal,normal
4052,flow-004051,tcp,other,RSTO,811,1266,tcp other RSTO 811->1266 normal,normal
4053,flow-004052,icmp,ftp,S0,841,568,icmp ftp S0 841->568 attack,attack
4054,flow-004053,tcp,ssh,S0,62,579,tcp ssh S0 62->579 normal,normal
4055,flow-004054,tcp,smtp,RSTR,248,515,tcp smtp RSTR 248->515 normal,normal
4056,flow-004055,icmp,other,REJ,297,529,icmp other REJ 297->529 normal,normal
4057,flow-004056,tcp,ssh,SF,253,1038,tcp ssh SF 253->1038 normal,normal
4058,flow-004057,icmp,ftp,SF,323,1984,icmp ftp SF 323->1984 normal,normal
4059,flow-004058,udp,http,S0,1095,39,udp http S0 1095->39 normal,normal
4060,flow-004059,icmp,dns,S0,977,1360,icmp dns S0 977->1360 attack,attack
4061,flow-004060,udp,ssl,RSTO,968,1365,udp ssl RSTO 968->1365 normal,normal
4062,flow-004061,udp,other,SF,480,1565,udp other SF 480->1565 attack,attack
4063,flow-004062,tcp,http,REJ,623,1436,tcp http REJ 623->1436 attack,attack
4064,flow-004063,udp,other,S0,183,731,udp other S0 183->731 normal,normal
4065,flow-004064,udp,ftp,RSTR,562,20,udp ftp RSTR 562->20 normal,normal
4066,flow-004065,tcp,ssh,REJ,528,122,tcp ssh REJ 528->122 normal,normal
4067,flow-004066,udp,ssl,S0,524,1086,udp ssl S0 524->1086 normal,normal
4068,flow-004067,tcp,ssl,RSTO,546,211,tcp ssl RSTO 546->211 attack,attack
4069,flow-004068,tcp,ssh,REJ,313,1475,tcp ssh REJ 313->1475 normal,normal
4070,flow-004069,udp,ftp,SF,552,750,udp ftp SF 552->750 normal,normal
4071,flow-004070,icmp,ftp,REJ,801,155,icmp ftp REJ 801->155 normal,normal
4072,flow-004071,udp,smtp,S1,265,275,udp smtp S1 265->275 normal,normal
4073,flow-004072,tcp,other,RSTR,760,757,tcp other RSTR 760->757 normal,normal
4074,flow-004073,udp,ssh,RSTO,911,978,udp ssh RSTO 911->978 attack,attack
4075,flow-004074,udp,http,REJ,1006,520,udp http REJ 1006->520 normal,normal
4076,flow-004075,udp,ssl,SF,766,820,udp ssl SF 766->820 normal,normal
4077,flow-004076,udp,other,S1,2388,1678,udp other S1 2388->1678 attack,attack
4078,flow-004077,tcp,other,S0,582,1158,tcp other S0 582->1158 normal,normal
4079,flow-004078,icmp,http,RSTO,66,839,icmp http RSTO 66->839 normal,normal
4080,flow-004079,icmp,ssh,RSTR,945,1332,icmp ssh RSTR 945->1332 normal,normal
4081,flow-004080,icmp,ftp,S0,858,1006,icmp ftp S0 858->1006 normal,normal
4082,flow-004081,tcp,ftp,SF,1139,1390,tcp ftp SF 1139->1390 normal,normal
4083,flow-004082,udp,ssh,RSTO,1112,53,udp ssh RSTO 1112->53 normal,normal
4084,flow-004083,tcp,ssl,RSTO,422,401,tcp ssl RSTO 422->401 normal,normal
4085,flow-004084,tcp,smtp,S0,654,1021,tcp smtp S0 654->1021 normal,normal
4086,flow-004085,udp,dns,S0,348,136,udp dns S0 348->136 normal,normal
4087,flow-004086,icmp,dns,REJ,196,199,icmp dns REJ 196->199 normal,normal
4088,flow-004087,tcp,other,REJ,78,595,tcp other REJ 78->595 normal,normal
4089,flow-004088,tcp,other,REJ,399,1401,tcp other REJ 399->1401 normal,normal
4090,flow-004089,udp,ssh,S0,525,569,udp ssh S0 525->569 normal,normal
4091,flow-004090,tcp,http,S1,97,639,tcp http S1 97->639 normal,normal
4092,flow-004091,icmp,other,SF,1197,513,icmp other SF 1197->513 attack,attack
4093,flow-004092,icmp,ftp,SF,294,330,icmp ftp SF 294->330 normal,normal
4094,flow-004093,icmp,other,REJ,565,1066,icmp other REJ 565->1066 normal,normal
4095,flow-004094,tcp,ssh,S1,245,1215,tcp ssh S1 245->1215 normal,normal
4096,flow-004095,tcp,dns,S1,361,1005,tcp dns S1 361->1005 normal,normal
4097,flow-004096,icmp,smtp,REJ,1043,266,icmp smtp REJ 1043->266 normal,normal
4098,flow-004097,udp,ssh,RSTR,764,192,udp ssh RSTR 764->192 normal,normal
4099,flow-004098,tcp,dns,SF,582,26,tcp dns SF 582->26 normal,normal
4100,flow-004099,tcp,ssh,RSTR,589,2062,tcp ssh RSTR 589->2062 normal,normal
4101,flow-004100,udp,ftp,S0,336,1622,udp ftp S0 336->1622 attack,attack
4102,flow-004101,udp,smtp,REJ,505,539,udp smtp REJ 505->539 normal,normal
4103,flow-004102,tcp,dns,RSTR,828,474,tcp dns RSTR 828->474 normal,normal
4104,flow-004103,icmp,other,RSTR,669,457,icmp other RSTR 669->457 normal,normal
4105,flow-004104,tcp,smtp,SF,429,1655,tcp smtp SF 429->1655 normal,normal
4106,flow-004105,tcp,ftp,REJ,1563,732,tcp ftp REJ 1563->732 normal,normal
4107,flow-004106,udp,http,S1,820,200,udp http S1 820->200 normal,normal
4108,flow-004107,tcp,ftp,S1,321,1316,tcp ftp S1 321->1316 attack,attack
4109,flow-004108,tcp,http,S0,323,1472,tcp http S0 323->1472 normal,normal
4110,flow-004109,icmp,ssl,SF,845,926,icmp ssl SF 845->926 attack,attack
4111,flow-004110,udp,dns,SF,12,28,udp dns SF 12->28 normal,normal
4112,flow-004111,tcp,ftp,S0,1708,163,tcp ftp S0 1708->163 attack,attack
4113,flow-004112,icmp,smtp,S0,577,463,icmp smtp S0 577->463 normal,normal
4114,flow-004113,tcp,ftp,RSTR,154,119,tcp ftp RSTR 154->119 normal,normal
4115,flow-004114,tcp,http,SF,237,877,tcp http SF 237->877 normal,normal
4116,flow-004115,udp,other,S1,699,1199,udp other S1 699->1199 normal,normal
4117,flow-004116,udp,dns,S0,194,1070,udp dns S0 194->1070 normal,normal
4118,flow-004117,tcp,ftp,REJ,274,346,tcp ftp REJ 274->346 normal,normal
4119,flow-004118,tcp,ssh,RSTO,658,657,tcp ssh RSTO 658->657 normal,normal
4120,flow-004119,icmp,ssl,S0,817,542,icmp ssl S0 817->542 normal,normal
4121,flow-004120,tcp,dns,REJ,1665,739,tcp dns REJ 1665->739 normal,normal
4122,flow-004121,icmp,dns,SF,676,971,icmp dns SF 676->971 attack,attack
4123,flow-004122,udp,http,S0,178,1423,udp http S0 178->1423 normal,normal
4124,flow-004123,tcp,http,REJ,249,500,tcp http REJ 249->500 normal,normal
4125,flow-004124,tcp,ftp,RSTO,1400,1360,tcp ftp RSTO 1400->1360 normal,normal
4126,flow-004125,icmp,dns,REJ,117,1206,icmp dns REJ 117->1206 normal,normal
4127,flow-004126,tcp,ssh,SF,326,470,tcp ssh SF 326->470 normal,normal
4128,flow-004127,icmp,http,RSTO,1078,2024,icmp http RSTO 1078->2024 normal,normal
4129,flow-004128,tcp,http,RSTO,900,1767,tcp http RSTO 900->1767 normal,normal
4130,flow-004129,icmp,other,SF,1118,946,icmp other SF 1118->946 normal,normal
4131,flow-004130,icmp,ftp,RSTO,703,75,icmp ftp RSTO 703->75 normal,normal
4132,flow-004131,udp,ssh,REJ,744,546,udp ssh REJ 744->546 attack,attack
4133,flow-004132,icmp,ssl,REJ,400,608,icmp ssl REJ 400->608 normal,normal
4134,flow-004133,icmp,other,SF,500,832,icmp other SF 500->832 normal,normal
4135,flow-004134,icmp,ssl,RSTO,333,619,icmp ssl RSTO 333->619 normal,normal
4136,flow-004135,icmp,ftp,SF,668,1308,icmp ftp SF 668->1308 normal,normal
4137,flow-004136,udp,dns,S0,314,116,udp dns S0 314->116 attack,attack
4138,flow-004137,icmp,ftp,RSTR,1558,54,icmp ftp RSTR 1558->54 attack,attack
4139,flow-004138,udp,other,RSTO,810,1222,udp other RSTO 810->1222 normal,normal
4140,flow-004139,udp,ftp,SF,914,625,udp ftp SF 914->625 attack,attack
4141,flow-004140,icmp,http,REJ,984,507,icmp http REJ 984->507 normal,normal
4142,flow-004141,udp,smtp,SF,250,543,udp smtp SF 250->543 normal,normal
4143,flow-004142,tcp,ftp,REJ,263,99,tcp ftp REJ 263->99 normal,normal
4144,flow-004143,icmp,dns,RSTR,323,36,icmp dns RSTR 323->36 normal,normal
4145,flow-004144,tcp,dns,REJ,813,1557,tcp dns REJ 813->1557 normal,normal
4146,flow-004145,udp,dns,RSTR,605,80,udp dns RSTR 605->80 attack,attack
4147,flow-004146,udp,ssh,RSTO,757,833,udp ssh RSTO 757->833 attack,attack
4148,flow-004147,tcp,http,S0,460,924,tcp http S0 460->924 normal,normal
4149,flow-004148,udp,http,REJ,108,1804,udp http REJ 108->1804 normal,normal
4150,flow-004149,udp,ssh,RSTO,642,2608,udp ssh RSTO 642->2608 normal,normal
4151,flow-004150,tcp,dns,RSTR,1048,1367,tcp dns RSTR 1048->1367 normal,normal
4152,flow-004151,icmp,dns,RSTR,1244,932,icmp dns RSTR 1244->932 normal,normal
4153,flow-004152,udp,http,S1,826,121,udp http S1 826->121 attack,attack
4154,flow-004153,udp,other,SF,949,860,udp other SF 949->860 normal,normal
4155,flow-004154,udp,smtp,RSTR,771,1325,udp smtp RSTR 771->1325 normal,normal
4156,flow-004155,udp,ftp,RSTR,679,1376,udp ftp RSTR 679->1376 normal,normal
4157,flow-004156,tcp,ssh,RSTO,1347,918,tcp ssh RSTO 1347->918 normal,normal
4158,flow-004157,icmp,smtp,S0,263,657,icmp smtp S0 263->657 normal,normal
4159,flow-004158,udp,ssl,RSTR,1870,194,udp ssl RSTR 1870->194 normal,normal
4160,flow-004159,udp,smtp,SF,395,17,udp smtp SF 395->17 attack,attack
4161,flow-004160,icmp,ssl,RSTR,790,144,icmp ssl RSTR 790->144 normal,normal
4162,flow-004161,udp,dns,SF,762,1569,udp dns SF 762->1569 normal,normal
4163,flow-004162,tcp,http,RSTO,746,668,tcp http RSTO 746->668 attack,attack
4164,flow-004163,icmp,ftp,S0,778,415,icmp ftp S0 778->415 normal,normal
4165,flow-004164,udp,ssl,S1,1044,919,udp ssl S1 1044->919 normal,normal
4166,flow-004165,tcp,dns,RSTR,624,534,tcp dns RSTR 624->534 normal,normal
4167,flow-004166,icmp,ftp,S0,1173,463,icmp ftp S0 1173->463 attack,attack
4168,flow-004167,icmp,ssl,REJ,144,66,icmp ssl REJ 144->66 normal,normal
4169,flow-004168,tcp,other,SF,728,1575,tcp other SF 728->1575 normal,normal
4170,flow-004169,tcp,http,S1,597,130,tcp http S1 597->130 normal,normal
4171,flow-004170,tcp,ftp,S0,957,171,tcp ftp S0 957->171 normal,normal
4172,flow-004171,icmp,dns,S1,96,400,icmp dns S1 96->400 normal,normal
4173,flow-004172,tcp,dns,REJ,635,737,tcp dns REJ 635->737 normal,normal
