id,data_subject_id,proto,service,flag,src_bytes,dst_bytes,text,label
4207,flow-004206,udp,ssl,SF,540,87,udp ssl SF 540->87 attack,attack
4208,flow-004207,udp,smtp,S0,776,164,udp smtp S0 776->164 attack,attack
4209,flow-004208,udp,http,RSTO,29,828,udp http RSTO 29->828 attack,attack
4210,flow-004209,udp,dns,S0,67,290,udp dns S0 67->290 normal,normal
4211,flow-004210,tcp,ftp,S0,343,872,tcp ftp S0 343->872 normal,normal
4212,flow-004211,tcp,dns,SF,667,66,tcp dns SF 667->66 attack,attack
4213,flow-004212,tcp,smtp,S1,1,676,tcp smtp S1 1->676 normal,normal
4214,flow-004213,icmp,smtp,RSTO,595,97,icmp smtp RSTO 595->97 normal,normal
4215,flow-004214,udp,ssl,SF,188,1361,udp ssl SF 188->1361 normal,normal
4216,flow-004215,tcp,other,REJ,1117,1550,tcp other REJ 1117->1550 normal,normal
4217,flow-004216,icmp,other,SF,282,32,icmp other SF 282->32 normal,normal
4218,flow-004217,tcp,smtp,S0,125,450,tcp smtp S0 125->450 attack,attack
4219,flow-004218,udp,other,RSTO,29,759,udp other RSTO 29->759 normal,normal
4220,flow-004219,icmp,dns,S0,396,2341,icmp dns S0 396->2341 normal,normal
4221,flow-004220,udp,ftp,REJ,173,1560,udp ftp REJ 173->1560 normal,normal
4222,flow-004221,udp,ssl,REJ,87,119,udp ssl REJ 87->119 normal,normal
4223,flow-004222,udp,ssh,S0,938,43,udp ssh S0 938->43 normal,normal
4224,flow-004223,udp,ssh,S1,477,1402,udp ssh S1 477->1402 normal,normal
4225,flow-004224,udp,ssh,S1,1194,39,udp ssh S1 1194->39 normal,normal
4226,flow-004225,tcp,http,RSTR,46,32,tcp http RSTR 46->32 normal,normal
4227,flow-004226,tcp,http,RSTO,618,455,tcp http RSTO 618->455 normal,normal
4228,flow-004227,udp,dns,RSTO,117,654,udp dns RSTO 117->654 normal,normal
4229,flow-004228,udp,dns,RSTO,725,740,udp dns RSTO 725->740 attack,attack
4230,flow-004229,udp,ftp,REJ,282,1473,udp ftp REJ 282->1473 normal,normal
4231,flow-004230,tcp,dns,SF,804,55,tcp dns SF 804->55 normal,normal
4232,flow-004231,tcp,ssl,REJ,1797,712,tcp ssl REJ 1797->712 normal,normal
4233,flow-004232,tcp,ftp,S0,861,567,tcp ftp S0 861->567 normal,normal
4234,flow-004233,tcp,dns,RSTR,582,1658,tcp dns RSTR 582->1658 normal,normal
4235,flow-004234,udp,ftp,REJ,378,1034,udp ftp REJ 378->1034 normal,normal
4236,flow-004235,tcp,ssl,REJ,1300,999,tcp ssl REJ 1300->999 normal,normal
4237,flow-004236,icmp,smtp,S1,757,895,icmp smtp S1 757->895 normal,normal
4238,flow-004237,tcp,ssl,S0,461,755,tcp ssl S0 461->755 normal,normal
4239,flow-004238,udp,http,SF,735,1034,udp http SF 735->1034 normal,normal
4240,flow-004239,tcp,ftp,RSTR,885,754,tcp ftp RSTR 885->754 normal,normal
4241,flow-004240,udp,ftp,RSTR,599,989,udp ftp RSTR 599->989 normal,normal
4242,flow-004241,udp,http,REJ,82,1930,udp http REJ 82->1930 normal,normal
4243,flow-004242,icmp,ftp,SF,1351,168,icmp ftp SF 1351->168 normal,normal
4244,flow-004243,udp,smtp,RSTR,604,1528,udp smtp RSTR 604->1528 normal,normal
4245,flow-004244,udp,ssh,S1,865,1063,udp ssh S1 865->1063 normal,normal
4246,flow-004245,icmp,ftp,S0,1447,2,icmp ftp S0 1447->2 normal,normal
4247,flow-004246,icmp,smtp,SF,1043,241,icmp smtp SF 1043->241 normal,normal
4248,flow-004247,tcp,ssl,REJ,582,917,tcp ssl REJ 582->917 normal,normal
4249,flow-004248,udp,http,S0,675,666,udp http S0 675->666 normal,normal
4250,flow-004249,icmp,ssl,S1,943,1007,icmp ssl S1 943->1007 normal,normal
4251,flow-004250,udp,ssl,S1,867,420,udp ssl S1 867->420 normal,normal
4252,flow-004251,tcp,smtp,RSTO,986,550,tcp smtp RSTO 986->550 normal,normal
4253,flow-004252,tcp,other,S1,823,482,tcp other S1 823->482 normal,normal
4254,flow-004253,icmp,ssh,S1,123,388,icmp ssh S1 123->388 normal,normal
4255,flow-004254,icmp,ssh,S1,300,870,icmp ssh S1 300->870 normal,normal
4256,flow-004255,udp,other,SF,1001,666,udp other SF 1001->666 attack,attack
4257,flow-004256,udp,ssh,S0,254,663,udp ssh S0 254->663 normal,normal
4258,flow-004257,udp,smtp,RSTO,1337,162,udp smtp RSTO 1337->162 normal,normal
4259,flow-004258,tcp,other,REJ,1028,975,tcp other REJ 1028->975 normal,normal
4260,flow-004259,tcp,smtp,RSTR,1147,245,tcp smtp RSTR 1147->245 attack,attack
4261,flow-004260,icmp,smtp,S0,790,146,icmp smtp S0 790->146 normal,normal
4262,flow-004261,udp,ftp,REJ,227,2044,udp ftp REJ 227->2044 attack,attack
4263,flow-004262,tcp,ssh,SF,111,316,tcp ssh SF 111->316 attack,attack
4264,flow-004263,tcp,other,SF,550,1109,tcp other SF 550->1109 normal,normal
4265,flow-004264,udp,http,RSTO,896,1268,udp http RSTO 896->1268 attack,attack
4266,flow-004265,udp,other,REJ,182,595,udp other REJ 182->595 attack,attack
4267,flow-004266,tcp,ssl,RSTO,144,1156,tcp ssl RSTO 144->1156 normal,normal
4268,flow-004267,icmp,ssl,REJ,256,929,icmp ssl REJ 256->929 normal,normal
4269,flow-004268,tcp,ftp,REJ,45,7,tcp ftp REJ 45->7 attack,attack
4270,flow-004269,udp,ftp,SF,229,1064,udp ftp SF 229->1064 normal,normal
4271,flow-004270,icmp,smtp,S1,170,898,icmp smtp S1 170->898 normal,normal
4272,flow-004271,icmp,http,S0,1201,270,icmp http S0 1201->270 normal,normal
4273,flow-004272,tcp,ftp,S0,414,714,tcp ftp S0 414->714 normal,normal
4274,flow-004273,udp,dns,S0,1013,1077,udp dns S0 1013->1077 attack,attack
4275,flow-004274,udp,other,REJ,711,1081,udp other REJ 711->1081 normal,normal
4276,flow-004275,udp,ssl,SF,874,308,udp ssl SF 874->308 normal,normal
4277,flow-004276,udp,ftp,S0,791,1779,udp ftp S0 791->1779 attack,attack
4278,flow-004277,tcp,ssl,RSTR,779,645,tcp ssl RSTR 779->645 normal,normal
4279,flow-004278,icmp,ssl,S0,1006,130,icmp ssl S0 1006->130 normal,normal
4280,flow-004279,tcp,smtp,REJ,545,354,tcp smtp REJ 545->354 normal,normal
4281,flow-004280,tcp,ftp,S0,241,911,tcp ftp S0 241->911 normal,normal
4282,flow-004281,udp,http,S1,297,786,udp http S1 297->786 normal,normal
4283,flow-004282,udp,ssl,REJ,644,320,udp ssl REJ 644->320 normal,normal
4284,flow-004283,udp,smtp,S0,718,995,udp smtp S0 718->995 normal,normal
4285,flow-004284,icmp,ssh,RSTR,418,903,icmp ssh RSTR 418->903 normal,normal
4286,flow-004285,udp,ssh,S0,1046,1142,udp ssh S0 1046->1142 normal,normal
4287,flow-004286,tcp,ssh,RSTR,319,591,tcp ssh RSTR 319->591 attack,attack
4288,flow-004287,udp,other,S1,1229,1132,udp other S1 1229->1132 attack,attack
4289,flow-004288,udp,dns,RSTR,22,903,udp dns RSTR 22->903 attack,attack
4290,flow-004289,tcp,ssh,S0,1792,253,tcp ssh S0 1792->253 normal,normal
4291,flow-004290,icmp,http,RSTR,1050,1639,icmp http RSTR 1050->1639 normal,normal
4292,flow-004291,udp,dns,SF,1155,1530,udp dns SF 1155->1530 attack,attack
4293,flow-004292,udp,ssl,SF,912,1079,udp ssl SF 912->1079 normal,normal
4294,flow-004293,icmp,dns,S0,1392,727,icmp dns S0 1392->727 normal,normal
4295,flow-004294,icmp,other,S1,854,1879,icmp other S1 854->1879 normal,normal
4296,flow-004295,udp,ssh,SF,408,903,udp ssh SF 408->903 normal,normal
4297,flow-004296,udp,ssl,RSTO,1059,3,udp ssl RSTO 1059->3 normal,normal
4298,flow-004297,icmp,http,SF,587,1484,icmp http SF 587->1484 attack,attack
4299,flow-004298,udp,http,RSTO,80,367,udp http RSTO 80->367 attack,attack
4300,flow-004299,udp,dns,RSTR,708,493,udp dns RSTR 708->493 normal,normal
4301,flow-004300,udp,ssl,REJ,872,590,udp ssl REJ 872->590 normal,normal
4302,flow-004301,tcp,ssh,SF,26,152,tcp ssh SF 26->152 normal,normal
4303,flow-004302,udp,other,SF,1089,1167,udp other SF 1089->1167 normal,normal
4304,flow-004303,icmp,http,SF,931,98,icmp http SF 931->98 normal,normal
4305,flow-004304,icmp,other,SF,635,264,icmp other SF 635->264 normal,normal
4306,flow-004305,udp,ssh,SF,683,974,udp ssh SF 683->974 normal,normal
4307,flow-004306,tcp,http,S0,201,1722,tcp http S0 201->1722 normal,normal
4308,flow-004307,udp,other,SF,775,1600,udp other SF 775->1600 normal,normal
4309,flow-004308,tcp,ssh,RSTR,1188,145,tcp ssh RSTR 1188->145 normal,normal
4310,flow-004309,tcp,ftp,REJ,841,84,tcp ftp REJ 841->84 normal,normal
4311,flow-004310,icmp,dns,SF,711,1180,icmp dns SF 711->1180 normal,normal
4312,flow-004311,icmp,ssl,S1,589,516,icmp ssl S1 589->516 normal,normal
4313,flow-004312,tcp,smtp,S1,378,391,tcp smtp S1 378->391 normal,normal
4314,flow-004313,icmp,smtp,RSTR,972,619,icmp smtp RSTR 972->619 normal,normal
4315,flow-004314,tcp,ftp,REJ,529,1668,tcp ftp REJ 529->1668 normal,normal
4316,flow-004315,icmp,dns,S0,1220,201,icmp dns S0 1220->201 normal,normal
4317,flow-004316,tcp,smtp,RSTR,1899,385,tcp smtp RSTR 1899->385 attack,attack
4318,flow-004317,tcp,smtp,RSTR,25,830,tcp smtp RSTR 25->830 attack,attack
4319,flow-004318,tcp,dns,S0,529,362,tcp dns S0 529->362 normal,normal
4320,flow-004319,tcp,smtp,SF,897,1425,tcp smtp SF 897->1425 normal,normal
4321,flow-004320,icmp,smtp,S1,910,6,icmp smtp S1 910->6 normal,normal
4322,flow-004321,icmp,ssh,RSTR,851,11,icmp ssh RSTR 851->11 attack,attack
4323,flow-004322,udp,ssh,REJ,867,476,udp ssh REJ 867->476 normal,normal
4324,flow-004323,udp,other,RSTO,483,529,udp other RSTO 483->529 normal,normal
4325,flow-004324,icmp,smtp,S1,1604,267,icmp smtp S1 1604->267 normal,normal
4326,flow-004325,icmp,ftp,SF,826,557,icmp ftp SF 826->557 attack,attack
4327,flow-004326,tcp,http,S1,1234,700,tcp http S1 1234->700 normal,normal
4328,flow-004327,tcp,dns,REJ,1240,832,tcp dns REJ 1240->832 normal,normal
4329,flow-004328,udp,ftp,S0,1384,641,udp ftp S0 1384->641 normal,normal
4330,flow-004329,icmp,other,RSTO,976,818,icmp other RSTO 976->818 normal,normal
4331,flow-004330,udp,dns,RSTO,517,804,udp dns RSTO 517->804 normal,normal
4332,flow-004331,tcp,other,S1,958,697,tcp other S1 958->697 normal,normal
4333,flow-004332,tcp,other,S1,53,1153,tcp other S1 53->1153 normal,normal
4334,flow-004333,icmp,smtp,S1,131,118,icmp smtp S1 131->118 normal,normal
4335,flow-004334,icmp,smtp,S0,787,219,icmp smtp S0 787->219 normal,normal
4336,flow-004335,tcp,http,S1,150,302,tcp http S1 150->302 normal,normal
4337,flow-004336,tcp,ssl,S1,1449,986,tcp ssl S1 1449->986 normal,normal
4338,flow-004337,tcp,ftp,REJ,1206,1273,tcp ftp REJ 1206->1273 normal,normal
4339,flow-004338,udp,http,S1,132,628,udp http S1 132->628 normal,normal
4340,flow-004339,tcp,ssh,S1,1588,480,tcp ssh S1 1588->480 normal,normal
4341,flow-004340,tcp,other,S0,441,224,tcp other S0 441->224 normal,normal
4342,flow-004341,tcp,other,S1,1216,1140,tcp other S1 1216->1140 attack,attack
4343,flow-004342,icmp,ssh,RSTO,276,181,icmp ssh RSTO 276->181 normal,normal
4344,flow-004343,icmp,dns,S1,203,791,icmp dns S1 203->791 normal,normal
4345,flow-004344,udp,ssl,S0,463,454,udp ssl S0 463->454 normal,normal
4346,flow-004345,udp,http,SF,377,391,udp http SF 377->391 normal,normal
4347,flow-004346,tcp,other,RSTR,383,2,tcp other RSTR 383->2 normal,normal
4348,flow-004347,tcp,other,S1,1313,1186,tcp other S1 1313->1186 normal,normal
4349,flow-004348,icmp,ftp,S0,784,227,icmp ftp S0 784->227 normal,normal
4350,flow-004349,icmp,http,RSTO,117,1074,icmp http RSTO 117->1074 normal,normal
4351,flow-004350,icmp,ssh,S0,659,815,icmp ssh S0 659->815 attack,attack
4352,flow-004351,tcp,http,REJ,211,1130,tcp http REJ 211->1130 normal,normal
4353,flow-004352,icmp,ssl,S0,66,793,icmp ssl S0 66->793 attack,attack
4354,flow-004353,udp,dns,RSTR,782,297,udp dns RSTR 782->297 normal,normal
4355,flow-004354,tcp,dns,S1,410,1758,tcp dns S1 410->1758 normal,normal
4356,flow-004355,tcp,smtp,RSTR,139,1204,tcp smtp RSTR 139->1204 normal,normal
4357,flow-004356,udp,ftp,REJ,109,466,udp ftp REJ 109->466 normal,normal
4358,flow-004357,tcp,ssh,S0,1364,1009,tcp ssh S0 1364->1009 attack,attack
4359,flow-004358,udp,smtp,RSTO,1284,764,udp smtp RSTO 1284->764 normal,normal
4360,flow-004359,icmp,other,RSTO,881,1248,icmp other RSTO 881->1248 normal,normal
4361,flow-004360,tcp,dns,S0,1021,417,tcp dns S0 1021->417 attack,attack
4362,flow-004361,tcp,dns,S0,614,1119,tcp dns S0 614->1119 normal,normal
4363,flow-004362,udp,ftp,S0,149,1803,udp ftp S0 149->1803 normal,normal
4364,flow-004363,tcp,smtp,SF,605,943,tcp smtp SF 605->943 normal,normal
4365,flow-004364,icmp,other,RSTO,94,138,icmp other RSTO 94->138 attack,attack
4366,flow-004365,tcp,dns,SF,1071,345,tcp dns SF 1071->345 normal,normal
4367,flow-004366,udp,other,REJ,364,711,udp other REJ 364->711 normal,normal
4368,flow-004367,udp,ftp,S1,1260,934,udp ftp S1 1260->934 normal,normal
4369,flow-004368,tcp,ssh,RSTO,21,1648,tcp ssh RSTO 21->1648 attack,attack
4370,flow-004369,udp,ssh,REJ,926,390,udp ssh REJ 926->390 normal,normal
4371,flow-004370,udp,ssl,S0,650,700,udp ssl S0 650->700 normal,normal
4372,flow-004371,icmp,ssh,REJ,236,1045,icmp ssh REJ 236->1045 attack,attack
4373,flow-004372,icmp,ssl,RSTO,223,970,icmp ssl RSTO 223->970 normal,normal
4374,flow-004373,icmp,dns,RSTR,1061,21,icmp dns RSTR 1061->21 normal,normal
4375,flow-004374,tcp,ssh,SF,1415,152,tcp ssh SF 1415->152 normal,normal
4376,flow-004375,tcp,ftp,S1,950,413,tcp ftp S1 950->413 normal,normal
4377,flow-004376,tcp,ssl,REJ,1131,426,tcp ssl REJ 1131->426 normal,normal
4378,flow-004377,tcp,ssl,REJ,1359,43,tcp ssl REJ 1359->43 normal,normal
4379,flow-004378,icmp,ftp,REJ,568,857,icmp ftp REJ 568->857 normal,normal
4380,flow-004379,icmp,ftp,SF,1245,1478,icmp ftp SF 1245->1478 normal,normal
4381,flow-004380,icmp,ftp,REJ,1098,619,icmp ftp REJ 1098->619 attack,attack
4382,flow-004381,tcp,other,SF,830,296,tcp other SF 830->296 normal,normal
4383,flow-004382,icmp,http,RSTO,316,868,icmp http RSTO 316->868 attack,attack
4384,flow-004383,udp,http,RSTR,1111,483,udp http RSTR 1111->483 normal,normal
4385,flow-004384,tcp,ssl,S0,578,1287,tcp ssl S0 578->1287 attack,attack
4386,flow-004385,udp,dns,REJ,590,737,udp dns REJ 590->737 normal,normal
4387,flow-004386,icmp,dns,RSTO,655,2115,icmp dns RSTO 655->2115 normal,normal
4388,flow-004387,udp,ssh,REJ,739,903,udp ssh REJ 739->903 normal,normal
4389,flow-004388,icmp,other,RSTR,396,1375,icmp other RSTR 396->1375 normal,normal
4390,flow-004389,tcp,ftp,RSTR,211,179,tcp ftp RSTR 211->179 normal,normal
4391,flow-004390,icmp,smtp,S0,607,1014,icmp smtp S0 607->1014 normal,normal
4392,flow-004391,udp,ftp,REJ,935,1132,udp ftp REJ 935->1132 normal,normal
4393,flow-004392,tcp,other,RSTR,68,659,tcp other RSTR 68->659 attack,attack
4394,flow-004393,udp,ftp,S0,1071,812,udp ftp S0 1071->812 normal,normal
4395,flow-004394,udp,http,S1,794,529,udp http S1 794->529 normal,normal
4396,flow-004395,udp,other,S0,527,1428,udp other S0 527->1428 attack,attack
4397,flow-004396,udp,other,RSTO,1291,833,udp other RSTO 1291->833 normal,normal
4398,flow-004397,icmp,other,REJ,1292,14,icmp other REJ 1292->14 normal,normal
4399,flow-004398,tcp,dns,RSTO,445,444,tcp dns RSTO 445->444 normal,normal
4400,flow-004399,icmp,ssh,SF,848,1468,icmp ssh SF 848->1468 normal,normal
4401,flow-004400,udp,smtp,SF,771,143,udp smtp SF 771->143 attack,attack
4402,flow-004401,udp,dns,SF,391,53,udp dns SF 391->53 attack,attack
4403,flow-004402,icmp,smtp,RSTO,212,630,icmp smtp RSTO 212->630 normal,normal
4404,flow-004403,udp,smtp,S1,591,191,udp smtp S1 591->191 normal,normal
4405,flow-004404,tcp,smtp,SF,551,1097,tcp smtp SF 551->1097 normal,normal
4406,flow-004405,icmp,ssl,S1,804,216,icmp ssl S1 804->216 normal,normal
4407,flow-004406,icmp,other,RSTR,528,181,icmp other RSTR 528->181 normal,normal
4408,flow-004407,tcp,ssl,S0,60,672,tcp ssl S0 60->672 attack,attack
4409,flow-004408,tcp,smtp,RSTR,1202,440,tcp smtp RSTR 1202->440 attack,attack
4410,flow-004409,udp,other,RSTO,1219,504,udp other RSTO 1219->504 attack,attack
4411,flow-004410,udp,ssl,RSTO,462,269,udp ssl RSTO 462->269 normal,normal
4412,flow-004411,icmp,smtp,RSTO,384,1618,icmp smtp RSTO 384->1618 normal,normal
4413,flow-004412,tcp,ssh,RSTO,82,1186,tcp ssh RSTO 82->1186 normal,normal
4414,flow-004413,tcp,other,RSTO,122,1231,tcp other RSTO 122->1231 attack,attack
4415,flow-004414,tcp,http,S0,794,417,tcp http S0 794->417 attack,attack
4416,flow-004415,icmp,ssh,RSTO,1520,2098,icmp ssh RSTO 1520->2098 normal,normal
4417,flow-004416,udp,other,SF,494,993,udp other SF 494->993 normal,normal
4418,flow-004417,tcp,dns,SF,892,1040,tcp dns SF 892->1040 normal,normal
4419,flow-004418,tcp,ssh,SF,761,42,tcp ssh SF 761->42 normal,normal
4420,flow-004419,tcp,ftp,RSTR,123,1563,tcp ftp RSTR 123->1563 normal,normal
4421,flow-004420,icmp,smtp,S1,661,645,icmp smtp S1 661->645 attack,attack
4422,flow-004421,udp,other,S0,995,414,udp other S0 995->414 normal,normal
4423,flow-004422,udp,http,S1,1215,456,udp http S1 1215->456 normal,normal
4424,flow-004423,udp,other,RSTR,1429,678,udp other RSTR 1429->678 normal,normal
4425,flow-004424,udp,smtp,RSTR,523,1483,udp smtp RSTR 523->1483 normal,normal
4426,flow-004425,udp,ssl,RSTR,588,1310,udp ssl RSTR 588->1310 normal,normal
4427,flow-004426,udp,dns,REJ,801,795,udp dns REJ 801->795 normal,normal
4428,flow-004427,udp,dns,SF,499,982,udp dns SF 499->982 normal,normal
4429,flow-004428,tcp,other,REJ,1094,1245,tcp other REJ 1094->1245 attack,attack
4430,flow-004429,udp,http,SF,803,884,udp http SF 803->884 normal,normal
4431,flow-004430,icmp,ssl,REJ,944,1225,icmp ssl REJ 944->1225 attack,attack
4432,flow-004431,tcp,smtp,REJ,1115,194,tcp smtp REJ 1115->194 normal,normal
4433,flow-004432,icmp,ssl,REJ,495,1029,icmp ssl REJ 495->1029 normal,normal
4434,flow-004433,tcp,ssl,S0,901,988,tcp ssl S0 901->988 normal,normal
4435,flow-004434,icmp,dns,RSTR,1414,568,icmp dns RSTR 1414->568 attack,attack
4436,flow-004435,tcp,smtp,S1,122,534,tcp smtp S1 122->534 normal,normal
4437,flow-004436,udp,smtp,REJ,1964,784,udp smtp REJ 1964->784 attack,attack
4438,flow-004437,udp,ssh,RSTR,667,1678,udp ssh RSTR 667->1678 normal,normal
4439,flow-004438,udp,ftp,S1,298,702,udp ftp S1 298->702 attack,attack
4440,flow-004439,udp,ssh,REJ,515,660,udp ssh REJ 515->660 normal,normal
4441,flow-004440,udp,smtp,S1,971,998,udp smtp S1 971->998 normal,normal
4442,flow-004441,udp,ssl,REJ,181,514,udp ssl REJ 181->514 normal,normal
4443,flow-004442,tcp,http,S0,1041,1381,tcp http S0 1041->1381 normal,normal
4444,flow-004443,tcp,http,S0,919,694,tcp http S0 919->694 normal,normal
4445,flow-004444,udp,http,RSTR,359,257,udp http RSTR 359->257 normal,normal
4446,flow-004445,icmp,ftp,S1,502,1195,icmp ftp S1 502->1195 normal,normal
4447,flow-004446,icmp,ssl,S0,527,786,icmp ssl S0 527->786 attack,attack
4448,flow-004447,icmp,other,RSTO,1292,854,icmp other RSTO 1292->854 normal,normal
4449,flow-004448,tcp,dns,RSTR,382,133,tcp dns RSTR 382->133 normal,normal
4450,flow-004449,icmp,dns,RSTR,392,1463,icmp dns RSTR 392->1463 normal,normal
4451,flow-004450,udp,ssl,S1,1418,1092,udp ssl S1 1418->1092 attack,attack
4452,flow-004451,icmp,ssl,S0,745,1902,icmp ssl S0 745->1902 normal,normal
4453,flow-004452,icmp,http,RSTO,788,1557,icmp http RSTO 788->1557 attack,attack
4454,flow-004453,udp,dns,S1,806,378,udp dns S1 806->378 normal,normal
4455,flow-004454,udp,http,SF,905,161,udp http SF 905->161 normal,normal
4456,flow-004455,udp,other,S1,1206,560,udp other S1 1206->560 normal,normal
4457,flow-004456,tcp,http,SF,108,43,tcp http SF 108->43 normal,normal
4458,flow-004457,tcp,other,RSTO,490,632,tcp other RSTO 490->632 normal,normal
4459,flow-004458,tcp,http,REJ,458,1021,tcp http REJ 458->1021 normal,normal
4460,flow-004459,udp,http,RSTO,1200,2562,udp http RSTO 1200->2562 normal,normal
4461,flow-004460,icmp,ssh,REJ,2,1097,icmp ssh REJ 2->1097 attack,attack
4462,flow-004461,icmp,smtp,REJ,838,763,icmp smtp REJ 838->763 attack,attack
4463,flow-004462,tcp,ftp,S1,1433,1129,tcp ftp S1 1433->1129 normal,normal
4464,flow-004463,tcp,ftp,S1,356,137,tcp ftp S1 356->137 normal,normal
4465,flow-004464,icmp,other,RSTR,300,841,icmp other RSTR 300->841 attack,attack
4466,flow-004465,udp,http,S1,449,2744,udp http S1 449->2744 normal,normal
4467,flow-004466,udp,dns,S0,537,404,udp dns S0 537->404 normal,normal
4468,flow-004467,icmp,http,RSTR,546,912,icmp http RSTR 546->912 normal,normal
4469,flow-004468,icmp,ftp,REJ,498,478,icmp ftp REJ 498->478 attack,attack
4470,flow-004469,tcp,ssl,S0,857,172,tcp ssl S0 857->172 normal,normal
4471,flow-004470,icmp,dns,RSTO,633,877,icmp dns RSTO 633->877 attack,attack
4472,flow-004471,icmp,ftp,S0,1275,2197,icmp ftp S0 1275->2197 normal,normal
4473,flow-004472,icmp,ssh,REJ,176,127,icmp ssh REJ 176->127 normal,normal
4474,flow-004473,icmp,smtp,S0,354,779,icmp smtp S0 354->779 normal,normal
4475,flow-004474,icmp,ssl,SF,287,643,icmp ssl SF 287->643 normal,normal
4476,flow-004475,udp,ssh,REJ,362,372,udp ssh REJ 362->372 normal,normal
4477,flow-004476,tcp,other,RSTO,430,328,tcp other RSTO 430->328 normal,normal
4478,flow-004477,tcp,http,REJ,3,1291,tcp http REJ 3->1291 attack,attack
4479,flow-004478,tcp,dns,RSTO,1198,901,tcp dns RSTO 1198->901 normal,normal
4480,flow-004479,icmp,other,S1,905,1295,icmp other S1 905->1295 normal,normal
4481,flow-004480,tcp,ssh,S0,1098,1129,tcp ssh S0 1098->1129 normal,normal
4482,flow-004481,tcp,dns,RSTO,574,723,tcp dns RSTO 574->723 normal,normal
4483,flow-004482,icmp,ssl,RSTR,693,167,icmp ssl RSTR 693->167 normal,normal
4484,flow-004483,udp,ftp,REJ,282,755,udp ftp REJ 282->755 normal,normal
4485,flow-004484,icmp,smtp,RSTO,551,266,icmp smtp RSTO 551->266 normal,normal
4486,flow-004485,icmp,smtp,S0,671,1010,icmp smtp S0 671->1010 normal,normal
4487,flow-004486,icmp,other,RSTO,1093,1474,icmp other RSTO 1093->1474 normal,normal
4488,flow-004487,icmp,other,REJ,395,306,icmp other REJ 395->306 attack,attack
4489,flow-004488,icmp,ssl,SF,573,953,icmp ssl SF 573->953 normal,normal
4490,flow-004489,icmp,ssh,REJ,84,648,icmp ssh REJ 84->648 normal,normal
4491,flow-004490,icmp,smtp,REJ,1085,759,icmp smtp REJ 1085->759 normal,normal
4492,flow-004491,udp,http,REJ,253,572,udp http REJ 253->572 normal,normal
4493,flow-004492,tcp,ssl,SF,537,1273,tcp ssl SF 537->1273 normal,normal
4494,flow-004493,tcp,ssl,REJ,757,198,tcp ssl REJ 757->198 normal,normal
4495,flow-004494,icmp,ssh,S0,648,963,icmp ssh S0 648->963 normal,normal
4496,flow-004495,icmp,ftp,S0,212,1007,icmp ftp S0 212->1007 normal,normal
4497,flow-004496,udp,smtp,RSTR,650,977,udp smtp RSTR 650->977 normal,normal
4498,flow-004497,icmp,ssh,S1,689,130,icmp ssh S1 689->130 normal,normal
4499,flow-004498,udp,smtp,RSTO,434,1107,udp smtp RSTO 434->1107 attack,attack
4500,flow-004499,udp,dns,RSTO,456,586,udp dns RSTO 456->586 normal,normal
4501,flow-004500,icmp,dns,S0,84,42,icmp dns S0 84->42 normal,normal
4502,flow-004501,udp,other,RSTO,1001,1663,udp other RSTO 1001->1663 attack,attack
4503,flow-004502,tcp,dns,S0,414,326,tcp dns S0 414->326 normal,normal
4504,flow-004503,icmp,http,REJ,1128,429,icmp http REJ 1128->429 normal,normal
4505,flow-004504,tcp,ssh,SF,944,335,tcp ssh SF 944->335 normal,normal
4506,flow-004505,udp,smtp,RSTO,1215,119,udp smtp RSTO 1215->119 attack,attack
4507,flow-004506,tcp,ftp,S1,556,394,tcp ftp S1 556->394 normal,normal
4508,flow-004507,tcp,smtp,RSTR,1570,1900,tcp smtp RSTR 1570->1900 normal,normal
4509,flow-004508,tcp,http,SF,261,1045,tcp http SF 261->1045 normal,normal
4510,flow-004509,tcp,http,RSTR,402,397,tcp http RSTR 402->397 attack,attack
4511,flow-004510,udp,http,S0,1189,1043,udp http S0 1189->1043 normal,normal
4512,flow-004511,udp,ssl,S0,398,623,udp ssl S0 398->623 normal,normal
4513,flow-004512,tcp,dns,SF,761,530,tcp dns SF 761->530 attack,attack
4514,flow-004513,tcp,ftp,S1,1213,590,tcp ftp S1 1213->590 normal,normal
4515,flow-004514,icmp,ssh,RSTO,131,997,icmp ssh RSTO 131->997 attack,attack
4516,flow-004515,icmp,ssl,SF,961,1219,icmp ssl SF 961->1219 normal,normal
4517,flow-004516,udp,dns,RSTO,793,1608,udp dns RSTO 793->1608 attack,attack
4518,flow-004517,udp,smtp,REJ,387,286,udp smtp REJ 387->286 normal,normal
4519,flow-004518,tcp,other,S0,192,1125,tcp other S0 192->1125 normal,normal
4520,flow-004519,tcp,ftp,SF,443,927,tcp ftp SF 443->927 normal,normal
4521,flow-004520,udp,other,REJ,255,1080,udp other REJ 255->1080 normal,normal
4522,flow-004521,tcp,smtp,S0,387,605,tcp smtp S0 387->605 normal,normal
4523,flow-004522,udp,other,S1,1227,68,udp other S1 1227->68 normal,normal
4524,flow-004523,udp,http,REJ,836,1357,udp http REJ 836->1357 attack,attack
4525,flow-004524,udp,ftp,RSTR,162,531,udp ftp RSTR 162->531 normal,normal
4526,flow-004525,udp,ssl,SF,709,1805,udp ssl SF 709->1805 normal,normal
4527,flow-004526,udp,dns,RSTO,427,306,udp dns RSTO 427->306 attack,attack
